,Respondent,Timestamp,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral,Attention,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise,Blink,BlinkRate,Pitch,Yaw,Roll,Gaze Velocity,Gaze Acceleration,Fixation Duration,Fixation Dispersion,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
289,5,01/01/1970 0:28,0.181839468,4.821846,0.069689591,0.09380368,41.60256267,0.599942084,0.059010701,58.38428797,39.33703563,11.30216533,0.893628672,47.22347239,95.9387788,1.10583441,0.121119489,27.07488745,19.21569602,20.28844551,5.297780289,0.682651553,0.113872569,0.468408518,4.387862762,23.4334581,2.373624076,37.03854067,18.09302261,12.74253762,5.929117241,1.753664444,45.36720685,31.17745354,1.734865511,0.010044643,17.87276786,-6.334946293,-0.091732813,2.413666245,34.43975969,-0.552519725,568.3428793,0.805768329,125.9718615,12.28532392,157.8105971,3253.621901,-2769.48254,166.0846262
290,5,01/01/1970 0:29,0.371854573,8.082671122,0.15839274,0.242026898,9.027527793,1.899817651,0.220989751,24.81714168,2.889935304,6.421735039,1.031355413,78.78157966,96.32303011,0.717923264,0.054522147,6.753011722,19.69670528,50.95081129,5.364870533,0.167433933,0.08127533,8.350933066,7.644296129,19.1433821,4.139398321,28.09177857,18.81768875,2.983654148,14.4489007,0.615621116,10.24842856,17.15181583,1.751151184,0.010055866,16.82011173,-3.973680465,-1.62732672,2.458424594,26.74259862,-9.146099004,759.1495601,1.140538548,108.8778409,10.76303102,142.3747964,2943.412733,-2644.208468,181.704346
291,5,01/01/1970 0:29,0.352992143,12.51357171,0.060175076,0.172508511,0.032188949,0.441667769,0.055753553,13.69336785,-4.888293567,1.834961454,0.913904462,80.42132686,98.2503005,0.861744678,0.014415332,0.807735333,18.3922864,78.15630929,2.624180709,0.113945932,0.022951829,0.0529294,12.31304429,49.22517124,0.036664062,22.38854689,12.93735586,0.910131039,0.706836148,0.282353945,1.696248621,28.09979069,0.365747091,0.011049724,19.72375691,-3.789167834,-1.362381905,1.788638602,34.07788813,4.566398888,446.3286765,0.822037651,97.82954545,11.24393323,158.204988,3354.841674,-2788.289446,204.9053769
292,6,01/01/1970 0:00,2.74617159,2.804158005,0.107107203,0.965571803,0.024472145,1.069405868,0.06975083,28.09686513,-9.475803886,0.049345415,4.382238202,91.79647643,97.93223414,37.53706249,0.050184038,0.176126417,0.079535259,3.806035992,0.019588771,0.136143216,0.006497809,2.63785378,9.24E-05,1.442159114,0.032779541,0.686957594,0.164406942,6.217962801,28.98924827,0.119355481,0.050808045,3.087180965,0.088480424,0,0,1.86696956,-2.064126936,-0.178756804,,,,,,,,,,
293,6,01/01/1970 0:01,8.100697246,33.49254592,0.219650368,1.562931932,0.026313927,2.325916324,0.087117782,61.97123538,-23.67316805,0.782380718,7.055003603,48.8154096,98.25842313,44.83581457,0.017723825,0.796159194,24.78119883,29.27366015,0.044026264,0.022931073,0.002593157,6.473303432,0.656306382,30.34093449,0.555502079,19.75738097,28.32039956,14.61882384,25.97812018,0.17582729,0.283820061,34.29609338,0.434999384,0,0,6.260543173,-1.237519466,-0.431358167,,,,,,,,,,
294,6,01/01/1970 0:01,26.19153175,2.031706746,0.146099342,4.146315251,0.024078123,8.247575263,0.077176217,92.3332357,-39.37679982,0.000575046,7.640238045,54.67804282,98.39746528,94.16752145,0.003329471,0.033674711,0.000205341,0.013673612,0.090304702,0.012588804,0.001770753,7.640238045,2.30E-05,0.000453302,0.569682867,0.000673393,0.000122859,24.70962625,46.35758164,0.165444311,0.000389836,0.115911928,1.009232135,0.001094092,1.995623632,2.322665262,-1.266805081,-0.218790544,,,,,,,,,,
295,6,01/01/1970 0:02,8.665033638,1.465116567,0.042729568,1.511962084,0.024072411,4.836376548,0.078018303,54.62749513,-31.48995597,0.000344193,8.100981877,82.65098237,98.51508065,80.37444929,0.002118714,0.02961217,0.000117998,0.011686458,0.078453883,0.003797245,0.001101663,8.100981877,8.63E-06,0.000205051,0.238390869,0.000455639,6.83E-05,22.85091905,15.67648765,0.209760317,0.000327832,0.06979638,0.283583293,0.001094092,0.682713348,1.155165259,-1.011617942,-0.196858982,,,,,,,,,,
296,6,01/01/1970 0:02,6.473648403,1.390860641,0.031383427,1.221663122,0.024060368,4.503278748,0.065250368,35.79750264,-29.82552048,0.000444495,3.864447313,86.91418383,98.54416051,77.52499903,0.001236879,0.021040044,0.000197086,0.012580214,0.016587889,0.003066101,0.001083514,3.864447313,2.04E-05,0.000319093,0.12884917,0.000437508,0.00016651,19.85453363,6.925155429,0.134105139,0.00019538,0.075687303,0.156925448,0,1.312910284,0.44928348,-0.715570616,-0.352609296,,,,,,,,,,
297,6,01/01/1970 0:03,13.94336133,4.00427796,0.032383245,1.555121664,0.024159791,6.476897771,0.067684475,54.94648395,-34.28906515,0.022532662,5.206312291,70.33385214,98.49073729,85.1502538,0.001941221,0.04664526,0.000322825,1.104649645,0.216898473,0.001666753,0.00116002,4.70827892,2.23E-05,0.008250618,0.418904095,0.66184178,0.000639825,31.95464844,8.050032629,0.184774688,0.021976941,2.536455405,0.123469691,0.001094092,1.995623632,-0.106450816,0.255088727,-1.16004942,,,,,,,,,,
298,6,01/01/1970 0:03,36.14956826,2.187213141,0.370332774,5.260659657,0.024222632,5.267975125,0.211634296,87.49838038,-30.97346173,0.004582148,23.12236774,44.30307637,98.55626318,79.33524187,0.012288254,0.109414477,0.000342303,0.153475759,0.077376716,0.024227814,0.00175763,24.43397374,1.00E-05,0.093220754,0.35830526,0.02283078,0.000658551,31.56253111,70.17129996,0.218809087,0.009084753,1.671883282,0.244095378,0.002188184,2.63238512,1.322128283,0.016640815,-0.61308619,,,,,,,,,,
299,6,01/01/1970 0:04,10.10488934,1.251620335,0.316388436,1.714311306,0.025384419,1.177013619,0.562610821,50.23946057,-7.849335855,0.094736109,10.76573307,82.91493114,98.12762044,30.3111103,0.079964823,0.483698698,0.033991386,0.336944701,0.132240764,0.353452671,0.015576899,31.25082538,0.000316711,1.054750542,0.226119838,0.125238181,0.507532638,13.55627733,66.74155306,0.302787132,0.05821428,2.840787226,0.233102156,0.003278689,7.337704918,1.24748065,0.360681251,-1.290378471,,,,,,,,,,
300,6,01/01/1970 0:04,8.122360069,0.903772359,0.322992125,1.176643031,0.027121365,0.866403895,0.098408901,27.23280654,-4.589452907,0.189812933,2.95160363,88.02338741,98.13684408,18.37412428,0.025708758,0.258653443,0.024174873,0.932106474,0.021610734,0.194146536,0.030502438,7.191827027,0.000473137,0.121536694,0.583486626,1.017991445,0.03927389,10.61092865,51.99471987,1.380107525,0.643685673,1.605248627,1.852806477,0,0,-11.98130723,-0.641330288,-1.951182624,,,,,,,,,,
301,6,01/01/1970 0:05,5.670220567,0.761812402,0.186717443,1.145687205,0.024939375,1.382473237,0.078205556,32.0096246,-11.28245389,0.112562543,3.520102291,89.04139468,92.66277186,36.72164182,0.095096684,0.366527163,0.220899859,0.806549556,0.023451068,0.040623857,0.113232743,5.092134182,0.390540952,0.490402769,1.879460623,0.011306934,0.029889582,11.50107977,36.23829335,1.318179283,0.122556942,1.35143967,2.685336307,0,0,-7.0918484,-6.637682985,-1.714219496,,,,,,,,,,
302,6,01/01/1970 0:05,5.057796101,0.894142035,0.526516695,1.023750946,0.069752073,2.762252729,0.058318696,35.18331377,-18.11245912,5.090601343,0.724741444,89.42270524,94.72871219,59.26851621,0.050478541,0.429645567,1.008957256,0.005210169,0.01546526,0.18925086,0.053144482,0.699781668,0.019905145,0.249843903,6.999198984,11.18071004,0.698873032,8.658604717,16.50796752,4.901559437,5.261751415,0.189418273,7.619547705,0,0,-19.27588776,-5.782777675,-2.118089739,,,,,,,,,,
303,6,01/01/1970 0:06,2.045142033,0.456781236,0.21118604,0.93535678,0.024946588,0.556808273,0.069478256,36.44790401,-4.543442833,0.183753888,2.907115876,95.82472638,96.21069175,25.23982226,0.071407431,0.287072566,0.003648724,0.544101179,0.209009026,0.208329657,0.011687661,4.339604072,1.51E-05,0.045623178,0.864511428,0.039082087,0.005632407,3.158521956,46.69341414,0.853629018,0.173440611,0.982071757,0.689765331,0.002188184,3.991247265,-8.841172694,-4.365489207,-1.768315158,,,,,,,,,,
304,6,01/01/1970 0:06,13.18367144,3.689240668,0.142510002,1.777217727,0.024829064,4.690025643,0.0570317,59.86893278,-27.54441648,0.232071431,1.425505791,76.17795086,95.99932081,71.40321601,0.047614651,0.291762232,0.387273833,0.935351385,0.13939194,0.037370295,0.009140295,0.620889396,0.006175469,0.507158427,0.990183807,0.380872804,0.339312044,17.04358306,29.95818332,1.361402076,0.075860733,2.397517208,0.887119684,0.001094092,1.647702407,-10.84508834,-5.519815215,-2.098572222,,,,,,,,,,
305,6,01/01/1970 0:07,22.35060346,23.05496426,0.320361343,2.041485074,0.026009904,20.08133241,0.135031653,75.67032236,-48.82992277,0.952064362,20.81271625,44.94914013,95.30903325,77.57424713,0.174673936,1.026729669,34.17584571,19.37600117,0.908131725,0.017465849,0.014068459,7.219162219,6.052320067,30.23277101,5.340189122,17.56600518,25.77234138,25.53862796,15.96945137,2.240748052,0.12491925,20.51384822,0.206579409,0.002188184,1.503282276,-5.72444782,-4.194107407,-5.18654089,,,,,,,,,,
306,6,01/01/1970 0:07,4.718269938,3.057332074,0.529270147,2.695596491,3.081445991,0.587036679,1.24229086,74.17001879,-0.4694671,0.418252029,4.628756869,82.30443656,97.10082124,21.49418667,2.431380688,1.494214963,0.080283025,3.198169592,0.294094093,1.055007063,0.042726732,19.1405862,3.41E-06,0.294220677,2.162646577,3.045041016,0.182136742,5.352092559,88.84025701,0.491919781,5.26107643,7.212622321,0.815090364,0.003282276,7.805251641,-7.014985937,-0.27133022,-3.687587887,,,,,,,,,,
307,6,01/01/1970 0:08,21.73356876,1.788066595,0.357543343,4.592093458,0.024162339,6.052298322,0.345559521,83.49431504,-33.7407621,0.016378485,11.16030374,62.69352626,96.34782976,81.19546153,0.026003762,0.070243337,0.226368318,0.087893705,0.117994386,4.629216797,0.008574849,11.6018549,0.103745326,0.002697323,2.624813911,0.014849724,0.606189733,17.52954246,50.52353917,3.133553142,0.012516886,0.440926405,2.07470922,0,1.01750547,-8.154697135,-1.464847943,-1.351119615,,,,,,,,,,
